-34.00, 216.00, 1031.00
-34.00, 216.00, 1031.00
-34.00, 216.00, 1031.00
-34.00, 216.00, 1031.00
-34.00, 216.00, 1031.00
155.00, 327.00, 997.00
-549.00, 481.00, 922.00
-4.00, 188.00, 923.00
-4.00, 188.00, 923.00
-4.00, 188.00, 923.00
-4.00, 188.00, 923.00
-4.00, 188.00, 923.00
-4.00, 188.00, 923.00
-45.00, 197.00, 910.00
-168.00, 482.00, 1017.00
-168.00, 482.00, 1017.00
-168.00, 482.00, 1017.00
-168.00, 482.00, 1017.00
-168.00, 482.00, 1017.00
-168.00, 482.00, 1017.00
-258.00, 327.00, 907.00
-258.00, 327.00, 907.00
-258.00, 327.00, 907.00
-258.00, 327.00, 907.00
-258.00, 327.00, 907.00
-258.00, 327.00, 907.00
-60.00, 290.00, 999.00
-218.00, 338.00, 905.00
-54.00, 202.00, 1011.00
-54.00, 202.00, 1011.00
-54.00, 202.00, 1011.00
-54.00, 202.00, 1011.00
-54.00, 202.00, 1011.00
-54.00, 202.00, 1011.00
-549.00, 496.00, 909.00
-549.00, 496.00, 909.00
-549.00, 496.00, 909.00
-549.00, 496.00, 909.00
-549.00, 496.00, 909.00
-549.00, 496.00, 909.00
181.00, 297.00, 931.00
181.00, 297.00, 931.00
-438.00, 482.00, 937.00
-9.00, 197.00, 924.00
-9.00, 197.00, 924.00
-9.00, 197.00, 924.00
-9.00, 197.00, 924.00
-9.00, 197.00, 924.00
-9.00, 197.00, 924.00
-219.00, 470.00, 936.00
-348.00, 279.00, 842.00
-348.00, 279.00, 842.00
-348.00, 279.00, 842.00
-348.00, 279.00, 842.00
-348.00, 279.00, 842.00
-348.00, 279.00, 842.00
197.00, 234.00, 1032.00
197.00, 234.00, 1032.00
197.00, 234.00, 1032.00
197.00, 234.00, 1032.00
197.00, 234.00, 1032.00
205.00, 298.00, 995.00
-654.00, 522.00, 879.00
-654.00, 522.00, 879.00
-654.00, 522.00, 879.00
-654.00, 522.00, 879.00
-654.00, 522.00, 879.00
-654.00, 522.00, 879.00
-12.00, 193.00, 926.00
-12.00, 193.00, 926.00
-12.00, 193.00, 926.00
-12.00, 193.00, 926.00
-12.00, 193.00, 926.00
-12.00, 193.00, 926.00
-86.00, 575.00, 978.00
22.00, 186.00, 969.00
-243.00, 540.00, 943.00
-243.00, 540.00, 943.00
-243.00, 540.00, 943.00
-243.00, 540.00, 943.00
-243.00, 540.00, 943.00
-243.00, 540.00, 943.00
-169.00, 320.00, 854.00
-247.00, 306.00, 831.00
-247.00, 306.00, 831.00
-247.00, 306.00, 831.00
-247.00, 306.00, 831.00
-247.00, 306.00, 831.00
-247.00, 306.00, 831.00
211.00, 322.00, 961.00
-204.00, 249.00, 864.00
-10.00, 314.00, 997.00
-10.00, 314.00, 997.00
-10.00, 314.00, 997.00
-10.00, 314.00, 997.00
-10.00, 314.00, 997.00
-41.00, 318.00, 999.00
-41.00, 318.00, 999.00
-41.00, 318.00, 999.00
-41.00, 318.00, 999.00
-41.00, 318.00, 999.00
-41.00, 318.00, 999.00
-41.00, 318.00, 999.00
-89.00, 221.00, 848.00
-89.00, 221.00, 848.00
-89.00, 221.00, 848.00
-89.00, 221.00, 848.00
-89.00, 221.00, 848.00
-89.00, 221.00, 848.00
-299.00, 552.00, 926.00
-299.00, 552.00, 926.00
-299.00, 552.00, 926.00
-299.00, 552.00, 926.00
-299.00, 552.00, 926.00
-299.00, 552.00, 926.00
-118.00, 297.00, 919.00
-118.00, 297.00, 919.00
-208.00, 308.00, 823.00
-208.00, 308.00, 823.00
-208.00, 308.00, 823.00
-208.00, 308.00, 823.00
-208.00, 308.00, 823.00
-208.00, 308.00, 823.00
29.00, 273.00, 1034.00
-33.00, 336.00, 988.00
-33.00, 336.00, 988.00
-33.00, 336.00, 988.00
-33.00, 336.00, 988.00
-33.00, 336.00, 988.00
-33.00, 336.00, 988.00
-307.00, 490.00, 965.00
-413.00, 501.00, 867.00
-413.00, 501.00, 867.00
-413.00, 501.00, 867.00
-413.00, 501.00, 867.00
-413.00, 501.00, 867.00
-413.00, 501.00, 867.00
70.00, 207.00, 940.00
-7.00, 220.00, 868.00
-7.00, 220.00, 868.00
-7.00, 220.00, 868.00
-7.00, 220.00, 868.00
-7.00, 220.00, 868.00
-109.00, 455.00, 976.00
-383.00, 526.00, 935.00
-383.00, 526.00, 935.00
-383.00, 526.00, 935.00
-383.00, 526.00, 935.00
-383.00, 526.00, 935.00
-383.00, 526.00, 935.00
-100.00, 275.00, 926.00
-137.00, 284.00, 847.00
-137.00, 284.00, 847.00
-137.00, 284.00, 847.00
-137.00, 284.00, 847.00
-137.00, 284.00, 847.00
-137.00, 284.00, 847.00
3.00, 304.00, 1012.00
3.00, 304.00, 1012.00
-29.00, 364.00, 997.00
-29.00, 364.00, 997.00
-29.00, 364.00, 997.00
-29.00, 364.00, 997.00
-29.00, 364.00, 997.00
-441.00, 500.00, 870.00
-441.00, 500.00, 870.00
-441.00, 500.00, 870.00
-441.00, 500.00, 870.00
-441.00, 500.00, 870.00
-441.00, 500.00, 870.00
138.00, 198.00, 1020.00
10.00, 205.00, 895.00
10.00, 205.00, 895.00
10.00, 205.00, 895.00
10.00, 205.00, 895.00
10.00, 205.00, 895.00
-126.00, 474.00, 1030.00
-126.00, 474.00, 1030.00
-231.00, 560.00, 950.00
-231.00, 560.00, 950.00
-231.00, 560.00, 950.00
-231.00, 560.00, 950.00
-231.00, 560.00, 950.00
-231.00, 560.00, 950.00
-181.00, 264.00, 809.00
-181.00, 264.00, 809.00
-181.00, 264.00, 809.00
-181.00, 264.00, 809.00
-181.00, 264.00, 809.00
-181.00, 264.00, 809.00
60.00, 336.00, 1041.00
-15.00, 363.00, 1012.00
-15.00, 363.00, 1012.00
-15.00, 363.00, 1012.00
-15.00, 363.00, 1012.00
-15.00, 363.00, 1012.00
-15.00, 363.00, 1012.00
-337.00, 465.00, 931.00
-489.00, 457.00, 862.00
-489.00, 457.00, 862.00
-489.00, 457.00, 862.00
-489.00, 457.00, 862.00
-489.00, 457.00, 862.00
-489.00, 457.00, 862.00
249.00, 228.00, 1011.00
430.00, 217.00, 1031.00
430.00, 217.00, 1031.00
430.00, 217.00, 1031.00
430.00, 217.00, 1031.00
-592.00, 461.00, 960.00
-592.00, 461.00, 960.00
-554.00, 520.00, 955.00
-554.00, 520.00, 955.00
-554.00, 520.00, 955.00
-554.00, 520.00, 955.00
-554.00, 520.00, 955.00
-100.00, 250.00, 874.00
-100.00, 250.00, 874.00
-123.00, 214.00, 908.00
-123.00, 214.00, 908.00
-123.00, 214.00, 908.00
-123.00, 214.00, 908.00
-116.00, 368.00, 1058.00
-116.00, 368.00, 1058.00
7.00, 335.00, 1051.00
7.00, 335.00, 1051.00
7.00, 335.00, 1051.00
7.00, 335.00, 1051.00
7.00, 335.00, 1051.00
-477.00, 421.00, 860.00
-477.00, 421.00, 860.00
-477.00, 421.00, 860.00
-477.00, 421.00, 860.00
-477.00, 421.00, 860.00
144.00, 194.00, 1055.00
144.00, 194.00, 1055.00
20.00, 123.00, 957.00
20.00, 123.00, 957.00
20.00, 123.00, 957.00
20.00, 123.00, 957.00
-236.00, 562.00, 961.00
-236.00, 562.00, 961.00
-162.00, 215.00, 880.00
-162.00, 215.00, 880.00
-162.00, 215.00, 880.00
-162.00, 215.00, 880.00
-162.00, 215.00, 880.00
-162.00, 215.00, 880.00
-172.00, 394.00, 1007.00
-172.00, 394.00, 1007.00
-31.00, 346.00, 1023.00
-31.00, 346.00, 1023.00
-31.00, 346.00, 1023.00
-31.00, 346.00, 1023.00
-31.00, 346.00, 1023.00
-292.00, 509.00, 897.00
-292.00, 509.00, 897.00
-457.00, 408.00, 898.00
-457.00, 408.00, 898.00
-457.00, 408.00, 898.00
-457.00, 408.00, 898.00
-457.00, 408.00, 898.00
107.00, 208.00, 1012.00
107.00, 208.00, 1012.00
-369.00, 518.00, 961.00
-369.00, 518.00, 961.00
-369.00, 518.00, 961.00
-369.00, 518.00, 961.00
-369.00, 518.00, 961.00
-369.00, 518.00, 961.00
-78.00, 309.00, 918.00
-184.00, 220.00, 847.00
-184.00, 220.00, 847.00
-184.00, 220.00, 847.00
-184.00, 220.00, 847.00
-184.00, 220.00, 847.00
-184.00, 220.00, 847.00
-79.00, 414.00, 986.00
-88.00, 381.00, 997.00
-88.00, 381.00, 997.00
-88.00, 381.00, 997.00
-88.00, 381.00, 997.00
-359.00, 476.00, 841.00
-359.00, 476.00, 841.00
-359.00, 476.00, 841.00
-508.00, 388.00, 822.00
-508.00, 388.00, 822.00
-508.00, 388.00, 822.00
-508.00, 388.00, 822.00
214.00, 231.00, 1022.00
214.00, 231.00, 1022.00
214.00, 231.00, 1022.00
-22.00, 189.00, 962.00
-22.00, 189.00, 962.00
-22.00, 189.00, 962.00
-22.00, 189.00, 962.00
-22.00, 189.00, 962.00
-197.00, 593.00, 961.00
-197.00, 593.00, 961.00
-401.00, 544.00, 981.00
-401.00, 544.00, 981.00
-401.00, 544.00, 981.00
-401.00, 544.00, 981.00
16.00, 295.00, 956.00
16.00, 295.00, 956.00
16.00, 295.00, 956.00
-192.00, 261.00, 894.00
-192.00, 261.00, 894.00
-192.00, 261.00, 894.00
-192.00, 261.00, 894.00
154.00, 482.00, 1027.00
154.00, 482.00, 1027.00
154.00, 482.00, 1027.00
-156.00, 414.00, 927.00
-156.00, 414.00, 927.00
-156.00, 414.00, 927.00
-156.00, 414.00, 927.00
-156.00, 414.00, 927.00
-156.00, 414.00, 927.00
-493.00, 399.00, 868.00
-493.00, 399.00, 868.00
-493.00, 399.00, 868.00
154.00, 207.00, 1036.00
9.00, 205.00, 988.00
9.00, 205.00, 988.00
9.00, 205.00, 988.00
9.00, 205.00, 988.00
-267.00, 576.00, 968.00
-267.00, 576.00, 968.00
-267.00, 576.00, 968.00
-488.00, 572.00, 951.00
-488.00, 572.00, 951.00
-488.00, 572.00, 951.00
-488.00, 572.00, 951.00
-488.00, 572.00, 951.00
90.00, 315.00, 914.00
90.00, 315.00, 914.00
90.00, 315.00, 914.00
-81.00, 249.00, 866.00
-81.00, 249.00, 866.00
-81.00, 249.00, 866.00
-81.00, 249.00, 866.00
-35.00, 453.00, 1008.00
-35.00, 453.00, 1008.00
-35.00, 453.00, 1008.00
3.00, 489.00, 956.00
3.00, 489.00, 956.00
3.00, 489.00, 956.00
3.00, 489.00, 956.00
-277.00, 413.00, 907.00
-277.00, 413.00, 907.00
-277.00, 413.00, 907.00
-257.00, 434.00, 914.00
-257.00, 434.00, 914.00
-257.00, 434.00, 914.00
-257.00, 434.00, 914.00
-257.00, 434.00, 914.00
-257.00, 434.00, 914.00
15.00, 279.00, 965.00
15.00, 279.00, 965.00
15.00, 279.00, 965.00
-319.00, 541.00, 979.00
-319.00, 541.00, 979.00
-319.00, 541.00, 979.00
-319.00, 541.00, 979.00
-578.00, 566.00, 874.00
-578.00, 566.00, 874.00
-578.00, 566.00, 874.00
-578.00, 566.00, 874.00
-578.00, 566.00, 874.00
-578.00, 566.00, 874.00
156.00, 213.00, 940.00
156.00, 213.00, 940.00
10.00, 226.00, 832.00
10.00, 226.00, 832.00
10.00, 226.00, 832.00
10.00, 226.00, 832.00
10.00, 226.00, 832.00
10.00, 226.00, 832.00
-131.00, 404.00, 1011.00
-5.00, 523.00, 940.00
-5.00, 523.00, 940.00
-5.00, 523.00, 940.00
-5.00, 523.00, 940.00
-331.00, 360.00, 902.00
-331.00, 360.00, 902.00
-331.00, 360.00, 902.00
-275.00, 408.00, 903.00
-275.00, 408.00, 903.00
-275.00, 408.00, 903.00
-19.00, 174.00, 987.00
-19.00, 174.00, 987.00
-19.00, 174.00, 987.00
-19.00, 174.00, 987.00
-19.00, 174.00, 987.00
54.00, 261.00, 943.00
54.00, 261.00, 943.00
54.00, 261.00, 943.00
-391.00, 524.00, 982.00
-391.00, 524.00, 982.00
-391.00, 524.00, 982.00
-391.00, 524.00, 982.00
-622.00, 522.00, 876.00
-622.00, 522.00, 876.00
-622.00, 522.00, 876.00
189.00, 210.00, 984.00
189.00, 210.00, 984.00
189.00, 210.00, 984.00
8.00, 213.00, 827.00
8.00, 213.00, 827.00
8.00, 213.00, 827.00
8.00, 213.00, 827.00
8.00, 213.00, 827.00
8.00, 213.00, 827.00
-45.00, 464.00, 955.00
-45.00, 464.00, 955.00
-45.00, 464.00, 955.00
-45.00, 464.00, 955.00
-45.00, 464.00, 955.00
-45.00, 464.00, 955.00
-336.00, 348.00, 894.00
55.00, 270.00, 988.00
55.00, 270.00, 988.00
55.00, 270.00, 988.00
-385.00, 536.00, 994.00
-385.00, 536.00, 994.00
-385.00, 536.00, 994.00
-385.00, 536.00, 994.00
-385.00, 536.00, 994.00
-19.00, 174.00, 891.00
-19.00, 174.00, 891.00
-19.00, 174.00, 891.00
-165.00, 423.00, 1042.00
-165.00, 423.00, 1042.00
-165.00, 423.00, 1042.00
-165.00, 423.00, 1042.00
-113.00, 472.00, 974.00
-113.00, 472.00, 974.00
-113.00, 472.00, 974.00
-113.00, 472.00, 974.00
-219.00, 326.00, 968.00
-219.00, 326.00, 968.00
-72.00, 241.00, 999.00
-72.00, 241.00, 999.00
-72.00, 241.00, 999.00
-72.00, 241.00, 999.00
-72.00, 241.00, 999.00
-72.00, 241.00, 999.00
0.00, 250.00, 991.00
-321.00, 572.00, 969.00
-321.00, 572.00, 969.00
-321.00, 572.00, 969.00
-321.00, 572.00, 969.00
-321.00, 572.00, 969.00
-537.00, 485.00, 905.00
-537.00, 485.00, 905.00
-20.00, 113.00, 888.00
-20.00, 113.00, 888.00
-20.00, 113.00, 888.00
-20.00, 113.00, 888.00
-20.00, 113.00, 888.00
-20.00, 113.00, 888.00
-142.00, 495.00, 1022.00
-183.00, 451.00, 1001.00
-183.00, 451.00, 1001.00
-301.00, 397.00, 842.00
-301.00, 397.00, 842.00
-301.00, 397.00, 842.00
-301.00, 397.00, 842.00
-301.00, 397.00, 842.00
-270.00, 317.00, 964.00
-270.00, 317.00, 964.00
-47.00, 294.00, 994.00
-47.00, 294.00, 994.00
-47.00, 294.00, 994.00
-47.00, 294.00, 994.00
-47.00, 294.00, 994.00
57.00, 268.00, 999.00
57.00, 268.00, 999.00
-343.00, 603.00, 921.00
-343.00, 603.00, 921.00
-343.00, 603.00, 921.00
-343.00, 603.00, 921.00
-343.00, 603.00, 921.00
-589.00, 474.00, 910.00
-589.00, 474.00, 910.00
-589.00, 474.00, 910.00
61.00, 199.00, 881.00
61.00, 199.00, 881.00
61.00, 199.00, 881.00
61.00, 199.00, 881.00
-30.00, 131.00, 885.00
-30.00, 131.00, 885.00
-30.00, 131.00, 885.00
-30.00, 131.00, 885.00
-30.00, 131.00, 885.00
-30.00, 131.00, 885.00
-137.00, 505.00, 990.00
-206.00, 470.00, 981.00
-206.00, 470.00, 981.00
-302.00, 374.00, 856.00
-302.00, 374.00, 856.00
-302.00, 374.00, 856.00
-302.00, 374.00, 856.00
-302.00, 374.00, 856.00
-239.00, 325.00, 955.00
-40.00, 319.00, 983.00
-40.00, 319.00, 983.00
-40.00, 319.00, 983.00
-40.00, 319.00, 983.00
-40.00, 319.00, 983.00
191.00, 314.00, 983.00
191.00, 314.00, 983.00
191.00, 314.00, 983.00
-453.00, 548.00, 861.00
-453.00, 548.00, 861.00
-453.00, 548.00, 861.00
-453.00, 548.00, 861.00
-617.00, 477.00, 874.00
-617.00, 477.00, 874.00
-617.00, 477.00, 874.00
95.00, 178.00, 922.00
95.00, 178.00, 922.00
95.00, 178.00, 922.00
95.00, 178.00, 922.00
95.00, 178.00, 922.00
-19.00, 154.00, 890.00
-19.00, 154.00, 890.00
-162.00, 547.00, 999.00
-162.00, 547.00, 999.00
-162.00, 547.00, 999.00
-162.00, 547.00, 999.00
-162.00, 547.00, 999.00
-242.00, 546.00, 920.00
-242.00, 546.00, 920.00
-275.00, 336.00, 878.00
-275.00, 336.00, 878.00
-275.00, 336.00, 878.00
-275.00, 336.00, 878.00
-206.00, 339.00, 893.00
-67.00, 288.00, 1008.00
-67.00, 288.00, 1008.00
-67.00, 288.00, 1008.00
-67.00, 288.00, 1008.00
-67.00, 288.00, 1008.00
-67.00, 288.00, 1008.00
203.00, 341.00, 989.00
203.00, 341.00, 989.00
203.00, 341.00, 989.00
203.00, 341.00, 989.00
203.00, 341.00, 989.00
203.00, 341.00, 989.00
